delta,alpha,lambda_param,Recycle_Rate,Run
0.708203125,0.666015625,3.4878906250000004,0.95,4461
0.708203125,0.729296875,0.999609375,0.97,4462
0.708203125,0.729296875,3.4878906250000004,0.97,4463
0.658984375,0.441015625,4.674609375,0.9,4464
0.48320312500000007,0.441015625,4.674609375,0.92,4465
0.658984375,0.954296875,4.674609375,0.96,4466
0.658984375,0.441015625,4.712890625,0.87,4467
0.658984375,0.954296875,4.712890625,0.96,4468
0.48320312500000007,0.441015625,4.712890625,0.85,4469
0.48320312500000007,0.954296875,4.674609375,0.99,4470
0.48320312500000007,0.954296875,4.712890625,0.96,4471
0.208984375,0.891015625,2.2246093750000004,0.95,4472
0.933203125,0.891015625,2.2246093750000004,0.97,4473
0.208984375,0.504296875,2.2246093750000004,0.92,4474
0.208984375,0.891015625,2.2628906250000003,0.96,4475
0.208984375,0.504296875,2.2628906250000003,0.9,4476
0.933203125,0.891015625,2.2628906250000003,0.98,4477
0.933203125,0.504296875,2.2246093750000004,0.94,4478
0.933203125,0.504296875,2.2628906250000003,0.89,4479
0.180859375,0.469140625,2.683984375,0.92,4480
0.173828125,0.469140625,2.683984375,0.95,4481
0.180859375,0.5886718750000001,2.683984375,0.96,4482
0.180859375,0.469140625,3.6410156250000005,0.94,4483
0.180859375,0.5886718750000001,3.6410156250000005,0.94,4484
0.173828125,0.469140625,3.6410156250000005,0.92,4485
0.173828125,0.5886718750000001,2.683984375,0.94,4486
0.173828125,0.5886718750000001,3.6410156250000005,0.91,4487
0.630859375,0.919140625,0.23398437500000002,0.95,4488
0.623828125,0.919140625,0.23398437500000002,0.99,4489
0.630859375,0.138671875,0.23398437500000002,0.74,4490
0.630859375,0.919140625,1.1910156250000001,0.97,4491
0.630859375,0.138671875,1.1910156250000001,0.68,4492
0.623828125,0.919140625,1.1910156250000001,0.96,4493
0.623828125,0.138671875,0.23398437500000002,0.76,4494
0.623828125,0.138671875,1.1910156250000001,0.66,4495
0.855859375,0.244140625,3.908984375,0.82,4496
0.398828125,0.244140625,3.908984375,0.78,4497
0.855859375,0.363671875,3.908984375,0.9,4498
0.855859375,0.244140625,2.4160156250000004,0.75,4499
0.855859375,0.363671875,2.4160156250000004,0.91,4500
0.398828125,0.244140625,2.4160156250000004,0.81,4501
0.398828125,0.363671875,3.908984375,0.86,4502
0.398828125,0.363671875,2.4160156250000004,0.94,4503
0.405859375,0.694140625,1.4589843750000002,0.98,4504
0.848828125,0.694140625,1.4589843750000002,0.95,4505
0.405859375,0.813671875,1.4589843750000002,0.97,4506
0.405859375,0.694140625,4.866015625,0.96,4507
0.405859375,0.813671875,4.866015625,0.95,4508
0.848828125,0.694140625,4.866015625,0.98,4509
0.848828125,0.813671875,1.4589843750000002,0.97,4510
0.848828125,0.813671875,4.866015625,0.95,4511
0.5183593750000001,0.131640625,0.8464843750000001,0.75,4512
0.961328125,0.131640625,0.8464843750000001,0.72,4513
0.5183593750000001,0.926171875,0.8464843750000001,0.97,4514
0.5183593750000001,0.131640625,3.0285156250000003,0.72,4515
0.5183593750000001,0.926171875,3.0285156250000003,0.97,4516
0.961328125,0.131640625,3.0285156250000003,0.76,4517
0.961328125,0.926171875,0.8464843750000001,0.98,4518
0.961328125,0.926171875,3.0285156250000003,0.96,4519
0.968359375,0.581640625,3.2964843750000004,0.97,4520
0.511328125,0.581640625,3.2964843750000004,0.94,4521
0.968359375,0.476171875,3.2964843750000004,0.92,4522
0.968359375,0.581640625,0.5785156250000001,0.95,4523
0.968359375,0.476171875,0.5785156250000001,0.93,4524
0.511328125,0.581640625,0.5785156250000001,0.96,4525
0.511328125,0.476171875,3.2964843750000004,0.88,4526
0.511328125,0.476171875,0.5785156250000001,0.9,4527
0.743359375,0.35664062500000004,2.0714843750000003,0.89,4528
0.736328125,0.35664062500000004,2.0714843750000003,0.89,4529
0.743359375,0.25117187500000004,2.0714843750000003,0.85,4530
0.743359375,0.35664062500000004,1.8035156250000002,0.87,4531
0.743359375,0.25117187500000004,1.8035156250000002,0.87,4532
0.736328125,0.35664062500000004,1.8035156250000002,0.86,4533
0.736328125,0.25117187500000004,2.0714843750000003,0.78,4534
0.736328125,0.25117187500000004,1.8035156250000002,0.84,4535
0.293359375,0.806640625,4.521484375,0.96,4536
0.28632812500000004,0.806640625,4.521484375,0.98,4537
0.293359375,0.701171875,4.521484375,0.94,4538
0.293359375,0.806640625,4.253515625,0.99,4539
0.293359375,0.701171875,4.253515625,0.97,4540
0.28632812500000004,0.806640625,4.253515625,0.99,4541
0.28632812500000004,0.701171875,4.521484375,0.98,4542
0.28632812500000004,0.701171875,4.253515625,0.98,4543
0.237109375,0.300390625,2.377734375,0.87,4544
0.455078125,0.300390625,2.377734375,0.91,4545
0.237109375,0.19492187500000002,2.377734375,0.76,4546
0.237109375,0.300390625,4.559765625,0.91,4547
0.237109375,0.19492187500000002,4.559765625,0.75,4548
0.455078125,0.300390625,4.559765625,0.87,4549
0.455078125,0.19492187500000002,2.377734375,0.72,4550
0.455078125,0.19492187500000002,4.559765625,0.75,4551
0.687109375,0.750390625,4.827734375,0.96,4552
0.905078125,0.750390625,4.827734375,0.96,4553
0.687109375,0.644921875,4.827734375,0.94,4554
0.687109375,0.750390625,2.109765625,0.98,4555
0.687109375,0.644921875,2.109765625,0.94,4556
0.905078125,0.750390625,2.109765625,0.98,4557
0.905078125,0.644921875,4.827734375,0.94,4558
0.905078125,0.644921875,2.109765625,0.94,4559
0.912109375,0.525390625,1.152734375,0.94,4560
0.23007812500000002,0.525390625,1.152734375,0.96,4561
0.912109375,0.869921875,1.152734375,0.97,4562
0.912109375,0.525390625,0.884765625,0.9,4563
0.912109375,0.869921875,0.884765625,0.96,4564
0.23007812500000002,0.525390625,0.884765625,0.94,4565
0.23007812500000002,0.869921875,1.152734375,0.96,4566
0.23007812500000002,0.869921875,0.884765625,0.97,4567
0.46210937500000004,0.975390625,3.6027343750000003,0.95,4568
0.680078125,0.975390625,3.6027343750000003,0.95,4569
0.46210937500000004,0.419921875,3.6027343750000003,0.93,4570
0.46210937500000004,0.975390625,3.334765625,0.97,4571
0.46210937500000004,0.419921875,3.334765625,0.92,4572
0.680078125,0.975390625,3.334765625,0.96,4573
0.680078125,0.419921875,3.6027343750000003,0.92,4574
0.680078125,0.419921875,3.334765625,0.93,4575
0.349609375,0.41289062500000007,4.215234375,0.89,4576
0.567578125,0.41289062500000007,4.215234375,0.93,4577
0.349609375,0.532421875,4.215234375,0.91,4578
0.349609375,0.41289062500000007,3.9472656250000004,0.85,4579
0.349609375,0.532421875,3.9472656250000004,0.93,4580
0.567578125,0.41289062500000007,3.9472656250000004,0.92,4581
0.567578125,0.532421875,4.215234375,0.95,4582
0.567578125,0.532421875,3.9472656250000004,0.94,4583
0.799609375,0.862890625,1.7652343750000001,0.96,4584
0.117578125,0.862890625,1.7652343750000001,0.98,4585
0.799609375,0.982421875,1.7652343750000001,0.99,4586
0.799609375,0.862890625,1.4972656250000003,0.97,4587
0.799609375,0.982421875,1.4972656250000003,0.98,4588
0.117578125,0.862890625,1.4972656250000003,0.99,4589
0.117578125,0.982421875,1.7652343750000001,0.97,4590
0.117578125,0.982421875,1.4972656250000003,0.97,4591
0.574609375,0.187890625,2.9902343750000004,0.83,4592
0.792578125,0.187890625,2.9902343750000004,0.79,4593
0.574609375,0.757421875,2.9902343750000004,0.98,4594
0.574609375,0.187890625,0.272265625,0.79,4595
0.574609375,0.757421875,0.272265625,0.96,4596
0.792578125,0.187890625,0.272265625,0.74,4597
0.792578125,0.757421875,2.9902343750000004,0.96,4598
0.792578125,0.757421875,0.272265625,0.97,4599
0.12460937500000001,0.637890625,0.540234375,0.94,4600
0.342578125,0.637890625,0.540234375,0.95,4601
0.12460937500000001,0.307421875,0.540234375,0.85,4602
0.12460937500000001,0.637890625,2.7222656250000004,0.95,4603
0.12460937500000001,0.307421875,2.7222656250000004,0.9,4604
0.342578125,0.637890625,2.7222656250000004,0.96,4605
0.342578125,0.307421875,0.540234375,0.86,4606
0.342578125,0.307421875,2.7222656250000004,0.86,4607
0.117578125,0.279296875,3.0285156250000003,0.87,4608
0.912109375,0.279296875,3.0285156250000003,0.85,4609
0.117578125,0.328515625,3.0285156250000003,0.91,4610
0.117578125,0.279296875,4.368359375,0.82,4611
0.117578125,0.328515625,4.368359375,0.84,4612
0.912109375,0.279296875,4.368359375,0.88,4613
0.912109375,0.328515625,3.0285156250000003,0.86,4614
0.912109375,0.328515625,4.368359375,0.87,4615
0.567578125,0.729296875,0.5785156250000001,0.99,4616
0.46210937500000004,0.729296875,0.5785156250000001,0.96,4617
0.567578125,0.778515625,0.5785156250000001,0.97,4618
0.567578125,0.729296875,1.9183593750000003,0.96,4619
0.567578125,0.778515625,1.9183593750000003,0.94,4620
0.46210937500000004,0.729296875,1.9183593750000003,0.96,4621
0.46210937500000004,0.778515625,0.5785156250000001,0.97,4622
0.46210937500000004,0.778515625,1.9183593750000003,0.98,4623
0.792578125,0.504296875,4.253515625,0.93,4624
0.687109375,0.504296875,4.253515625,0.92,4625
0.792578125,0.5535156250000001,4.253515625,0.9,4626
0.792578125,0.504296875,0.693359375,0.91,4627
0.792578125,0.5535156250000001,0.693359375,0.95,4628
0.687109375,0.504296875,0.693359375,0.92,4629
0.687109375,0.5535156250000001,4.253515625,0.91,4630
0.687109375,0.5535156250000001,0.693359375,0.93,4631
0.342578125,0.954296875,1.8035156250000002,0.99,4632
0.237109375,0.954296875,1.8035156250000002,0.95,4633
0.342578125,0.103515625,1.8035156250000002,0.65,4634
0.342578125,0.954296875,3.143359375,0.96,4635
0.342578125,0.103515625,3.143359375,0.71,4636
0.237109375,0.954296875,3.143359375,0.99,4637
0.237109375,0.103515625,1.8035156250000002,0.75,4638
0.237109375,0.103515625,3.143359375,0.68,4639
0.455078125,0.39179687500000004,1.1910156250000001,0.82,4640
0.12460937500000001,0.39179687500000004,1.1910156250000001,0.89,4641
0.455078125,0.216015625,1.1910156250000001,0.79,4642
0.455078125,0.39179687500000004,4.980859375,0.91,4643
0.455078125,0.216015625,4.980859375,0.79,4644
0.12460937500000001,0.39179687500000004,4.980859375,0.9,4645
0.12460937500000001,0.216015625,1.1910156250000001,0.74,4646
0.12460937500000001,0.216015625,4.980859375,0.89,4647
0.905078125,0.841796875,3.6410156250000005,0.98,4648
0.574609375,0.841796875,3.6410156250000005,0.98,4649
0.905078125,0.666015625,3.6410156250000005,0.92,4650
0.905078125,0.841796875,2.5308593750000004,0.99,4651
0.905078125,0.666015625,2.5308593750000004,0.94,4652
0.574609375,0.841796875,2.5308593750000004,0.97,4653
0.574609375,0.666015625,3.6410156250000005,0.95,4654
0.574609375,0.666015625,2.5308593750000004,0.93,4655
0.680078125,0.166796875,2.4160156250000004,0.75,4656
0.349609375,0.166796875,2.4160156250000004,0.78,4657
0.680078125,0.891015625,2.4160156250000004,0.95,4658
0.680078125,0.166796875,1.3058593750000003,0.73,4659
0.680078125,0.891015625,1.3058593750000003,0.99,4660
0.349609375,0.166796875,1.3058593750000003,0.8,4661
0.349609375,0.891015625,2.4160156250000004,0.97,4662
0.349609375,0.891015625,1.3058593750000003,0.96,4663
0.23007812500000002,0.616796875,4.866015625,0.95,4664
0.799609375,0.616796875,4.866015625,0.93,4665
0.23007812500000002,0.441015625,4.866015625,0.89,4666
0.23007812500000002,0.616796875,3.7558593750000004,0.95,4667
0.23007812500000002,0.441015625,3.7558593750000004,0.93,4668
0.799609375,0.616796875,3.7558593750000004,0.97,4669
0.799609375,0.441015625,4.866015625,0.91,4670
0.799609375,0.441015625,3.7558593750000004,0.87,4671
0.28632812500000004,0.44804687500000007,2.109765625,0.92,4672
0.630859375,0.44804687500000007,2.109765625,0.85,4673
0.28632812500000004,0.834765625,2.109765625,0.96,4674
0.28632812500000004,0.44804687500000007,2.8371093750000003,0.93,4675
0.28632812500000004,0.834765625,2.8371093750000003,0.98,4676
0.630859375,0.44804687500000007,2.8371093750000003,0.94,4677
0.630859375,0.834765625,2.109765625,0.96,4678
0.630859375,0.834765625,2.8371093750000003,0.97,4679
0.736328125,0.898046875,4.559765625,0.97,4680
0.180859375,0.898046875,4.559765625,0.97,4681
0.736328125,0.384765625,4.559765625,0.92,4682
0.736328125,0.898046875,0.387109375,0.98,4683
0.736328125,0.384765625,0.387109375,0.9,4684
0.180859375,0.898046875,0.387109375,0.98,4685
0.180859375,0.384765625,4.559765625,0.9,4686
0.180859375,0.384765625,0.387109375,0.86,4687
0.961328125,0.223046875,0.884765625,0.86,4688
0.855859375,0.223046875,0.884765625,0.79,4689
0.961328125,0.15976562500000002,0.884765625,0.75,4690
0.961328125,0.223046875,1.6121093750000002,0.8,4691
0.961328125,0.15976562500000002,1.6121093750000002,0.71,4692
0.855859375,0.223046875,1.6121093750000002,0.83,4693
0.855859375,0.15976562500000002,0.884765625,0.86,4694
0.855859375,0.15976562500000002,1.6121093750000002,0.66,4695
0.511328125,0.673046875,3.334765625,0.94,4696
0.405859375,0.673046875,3.334765625,0.94,4697
0.511328125,0.609765625,3.334765625,0.96,4698
0.511328125,0.673046875,4.062109375,0.93,4699
0.511328125,0.609765625,4.062109375,0.95,4700
0.405859375,0.673046875,4.062109375,0.98,4701
0.405859375,0.609765625,3.334765625,0.95,4702
0.405859375,0.609765625,4.062109375,0.97,4703
0.398828125,0.110546875,3.9472656250000004,0.7,4704
0.5183593750000001,0.110546875,3.9472656250000004,0.63,4705
0.398828125,0.722265625,3.9472656250000004,0.97,4706
0.398828125,0.110546875,3.4496093750000005,0.77,4707
0.398828125,0.722265625,3.4496093750000005,0.94,4708
0.5183593750000001,0.110546875,3.4496093750000005,0.74,4709
0.5183593750000001,0.722265625,3.9472656250000004,0.99,4710
0.5183593750000001,0.722265625,3.4496093750000005,0.94,4711
0.848828125,0.560546875,1.4972656250000003,0.93,4712
0.968359375,0.560546875,1.4972656250000003,0.91,4713
0.848828125,0.272265625,1.4972656250000003,0.82,4714
0.848828125,0.560546875,0.999609375,0.94,4715
0.848828125,0.272265625,0.999609375,0.83,4716
0.968359375,0.560546875,0.999609375,0.92,4717
0.968359375,0.272265625,1.4972656250000003,0.86,4718
0.968359375,0.272265625,0.999609375,0.88,4719
0.623828125,0.335546875,2.7222656250000004,0.87,4720
0.293359375,0.335546875,2.7222656250000004,0.87,4721
0.623828125,0.49726562500000004,2.7222656250000004,0.94,4722
0.623828125,0.335546875,2.2246093750000004,0.93,4723
0.623828125,0.49726562500000004,2.2246093750000004,0.93,4724
0.293359375,0.335546875,2.2246093750000004,0.89,4725
0.293359375,0.49726562500000004,2.7222656250000004,0.91,4726
0.293359375,0.49726562500000004,2.2246093750000004,0.91,4727
0.173828125,0.785546875,0.272265625,0.97,4728
0.743359375,0.785546875,0.272265625,0.98,4729
0.173828125,0.947265625,0.272265625,0.95,4730
0.173828125,0.785546875,4.674609375,0.97,4731
0.173828125,0.947265625,4.674609375,0.96,4732
0.743359375,0.785546875,4.674609375,0.96,4733
0.743359375,0.947265625,0.272265625,0.96,4734
0.743359375,0.947265625,4.674609375,0.97,4735
0.201953125,0.363671875,4.406640625,0.86,4736
0.37773437500000007,0.363671875,4.406640625,0.9,4737
0.201953125,0.131640625,4.406640625,0.65,4738
0.201953125,0.363671875,0.8464843750000001,0.95,4739
0.201953125,0.131640625,0.8464843750000001,0.76,4740
0.37773437500000007,0.363671875,0.8464843750000001,0.9,4741
0.37773437500000007,0.131640625,4.406640625,0.69,4742
0.37773437500000007,0.131640625,0.8464843750000001,0.78,4743
0.651953125,0.813671875,1.9566406250000001,0.96,4744
0.827734375,0.813671875,1.9566406250000001,0.97,4745
0.651953125,0.581640625,1.9566406250000001,0.96,4746
0.651953125,0.813671875,3.2964843750000004,0.98,4747
0.651953125,0.581640625,3.2964843750000004,0.97,4748
0.827734375,0.813671875,3.2964843750000004,0.98,4749
0.827734375,0.581640625,1.9566406250000001,0.94,4750
0.827734375,0.581640625,3.2964843750000004,0.95,4751
0.876953125,0.138671875,3.1816406250000004,0.77,4752
0.152734375,0.138671875,3.1816406250000004,0.71,4753
0.876953125,0.806640625,3.1816406250000004,0.97,4754
0.876953125,0.138671875,4.521484375,0.72,4755
0.876953125,0.806640625,4.521484375,0.99,4756
0.152734375,0.138671875,4.521484375,0.8,4757
0.152734375,0.806640625,3.1816406250000004,0.95,4758
0.152734375,0.806640625,4.521484375,0.94,4759
0.42695312500000004,0.5886718750000001,0.731640625,0.92,4760
0.602734375,0.5886718750000001,0.731640625,0.95,4761
0.42695312500000004,0.35664062500000004,0.731640625,0.89,4762
0.42695312500000004,0.5886718750000001,2.0714843750000003,0.94,4763
0.42695312500000004,0.35664062500000004,2.0714843750000003,0.85,4764
0.602734375,0.5886718750000001,2.0714843750000003,0.95,4765
0.602734375,0.35664062500000004,0.731640625,0.89,4766
0.602734375,0.35664062500000004,2.0714843750000003,0.92,4767
0.539453125,0.25117187500000004,1.344140625,0.84,4768
0.715234375,0.25117187500000004,1.344140625,0.78,4769
0.539453125,0.469140625,1.344140625,0.89,4770
0.539453125,0.25117187500000004,0.23398437500000002,0.81,4771
0.539453125,0.469140625,0.23398437500000002,0.9,4772
0.715234375,0.25117187500000004,0.23398437500000002,0.85,4773
0.715234375,0.469140625,1.344140625,0.87,4774
0.715234375,0.469140625,0.23398437500000002,0.91,4775
0.989453125,0.701171875,3.7941406250000003,0.95,4776
0.265234375,0.701171875,3.7941406250000003,0.96,4777
0.989453125,0.919140625,3.7941406250000003,0.95,4778
0.989453125,0.701171875,2.683984375,0.97,4779
0.989453125,0.919140625,2.683984375,0.97,4780
0.265234375,0.701171875,2.683984375,0.97,4781
0.265234375,0.919140625,3.7941406250000003,0.99,4782
0.265234375,0.919140625,2.683984375,0.97,4783
0.764453125,0.476171875,0.119140625,0.94,4784
0.940234375,0.476171875,0.119140625,0.95,4785
0.764453125,0.694140625,0.119140625,0.94,4786
0.764453125,0.476171875,3.908984375,0.89,4787
0.764453125,0.694140625,3.908984375,0.94,4788
0.940234375,0.476171875,3.908984375,0.9,4789
0.940234375,0.694140625,0.119140625,0.97,4790
0.940234375,0.694140625,3.908984375,0.95,4791
0.314453125,0.926171875,2.569140625,0.99,4792
0.490234375,0.926171875,2.569140625,0.99,4793
0.314453125,0.244140625,2.569140625,0.89,4794
0.314453125,0.926171875,1.4589843750000002,0.98,4795
0.314453125,0.244140625,1.4589843750000002,0.81,4796
0.490234375,0.926171875,1.4589843750000002,0.93,4797
0.490234375,0.244140625,2.569140625,0.79,4798
0.490234375,0.244140625,1.4589843750000002,0.91,4799
0.258203125,0.19492187500000002,0.425390625,0.73,4800
0.32148437500000004,0.19492187500000002,0.425390625,0.79,4801
0.258203125,0.637890625,0.425390625,0.94,4802
0.258203125,0.19492187500000002,2.377734375,0.74,4803
0.258203125,0.637890625,2.377734375,0.95,4804
0.32148437500000004,0.19492187500000002,2.377734375,0.82,4805
0.32148437500000004,0.637890625,0.425390625,0.95,4806
0.32148437500000004,0.637890625,2.377734375,0.95,4807
0.708203125,0.644921875,2.875390625,0.94,4808
0.771484375,0.644921875,2.875390625,0.97,4809
0.708203125,0.187890625,2.875390625,0.77,4810
0.708203125,0.644921875,4.827734375,0.93,4811
0.708203125,0.187890625,4.827734375,0.78,4812
0.771484375,0.644921875,4.827734375,0.95,4813
0.771484375,0.187890625,2.875390625,0.84,4814
0.771484375,0.187890625,4.827734375,0.82,4815
0.933203125,0.419921875,1.6503906250000002,0.93,4816
0.546484375,0.419921875,1.6503906250000002,0.93,4817
0.933203125,0.41289062500000007,1.6503906250000002,0.92,4818
0.933203125,0.419921875,3.6027343750000003,0.96,4819
0.933203125,0.41289062500000007,3.6027343750000003,0.91,4820
0.546484375,0.419921875,3.6027343750000003,0.89,4821
0.546484375,0.41289062500000007,1.6503906250000002,0.83,4822
0.546484375,0.41289062500000007,3.6027343750000003,0.92,4823
0.48320312500000007,0.869921875,4.100390625,0.95,4824
0.996484375,0.869921875,4.100390625,0.97,4825
0.48320312500000007,0.862890625,4.100390625,0.97,4826
0.48320312500000007,0.869921875,1.152734375,0.97,4827
0.48320312500000007,0.862890625,1.152734375,0.98,4828
0.996484375,0.869921875,1.152734375,0.97,4829
0.996484375,0.862890625,4.100390625,0.95,4830
0.996484375,0.862890625,1.152734375,0.97,4831
0.370703125,0.532421875,3.4878906250000004,0.9,4832
0.883984375,0.532421875,3.4878906250000004,0.95,4833
0.370703125,0.975390625,3.4878906250000004,0.96,4834
0.370703125,0.532421875,1.7652343750000001,0.87,4835
0.370703125,0.975390625,1.7652343750000001,0.97,4836
0.883984375,0.532421875,1.7652343750000001,0.95,4837
0.883984375,0.975390625,3.4878906250000004,0.99,4838
0.883984375,0.975390625,1.7652343750000001,0.97,4839
0.820703125,0.982421875,1.0378906250000002,0.99,4840
0.433984375,0.982421875,1.0378906250000002,0.94,4841
0.820703125,0.525390625,1.0378906250000002,0.92,4842
0.820703125,0.982421875,4.215234375,0.98,4843
0.820703125,0.525390625,4.215234375,0.96,4844
0.433984375,0.982421875,4.215234375,0.97,4845
0.433984375,0.525390625,1.0378906250000002,0.94,4846
0.433984375,0.525390625,4.215234375,0.93,4847
0.595703125,0.307421875,4.712890625,0.89,4848
0.658984375,0.307421875,4.712890625,0.87,4849
0.595703125,0.300390625,4.712890625,0.86,4850
0.595703125,0.307421875,2.9902343750000004,0.89,4851
0.595703125,0.300390625,2.9902343750000004,0.87,4852
0.658984375,0.307421875,2.9902343750000004,0.87,4853
0.658984375,0.300390625,4.712890625,0.86,4854
0.658984375,0.300390625,2.9902343750000004,0.86,4855
0.14570312500000002,0.757421875,2.2628906250000003,0.95,4856
0.208984375,0.757421875,2.2628906250000003,0.95,4857
0.14570312500000002,0.750390625,2.2628906250000003,0.94,4858
0.14570312500000002,0.757421875,0.540234375,0.95,4859
0.14570312500000002,0.750390625,0.540234375,0.95,4860
0.208984375,0.757421875,0.540234375,0.93,4861
0.208984375,0.750390625,2.2628906250000003,0.98,4862
0.208984375,0.750390625,0.540234375,0.96,4863
0.131640625,0.5183593750000001,0.9613281250000001,0.91,4864
0.476171875,0.5183593750000001,0.9613281250000001,0.94,4865
0.131640625,0.455078125,0.9613281250000001,0.89,4866
0.131640625,0.5183593750000001,1.076171875,0.89,4867
0.131640625,0.455078125,1.076171875,0.9,4868
0.476171875,0.5183593750000001,1.076171875,0.91,4869
0.476171875,0.455078125,0.9613281250000001,0.92,4870
0.476171875,0.455078125,1.076171875,0.96,4871
0.581640625,0.968359375,3.4113281250000003,0.94,4872
0.926171875,0.968359375,3.4113281250000003,0.97,4873
0.581640625,0.905078125,3.4113281250000003,0.99,4874
0.581640625,0.968359375,3.526171875,0.96,4875
0.581640625,0.905078125,3.526171875,1.0,4876
0.926171875,0.968359375,3.526171875,0.99,4877
0.926171875,0.905078125,3.4113281250000003,0.98,4878
0.926171875,0.905078125,3.526171875,0.97,4879
0.806640625,0.293359375,2.186328125,0.88,4880
0.25117187500000004,0.293359375,2.186328125,0.87,4881
0.806640625,0.680078125,2.186328125,0.97,4882
0.806640625,0.293359375,4.751171875,0.88,4883
0.806640625,0.680078125,4.751171875,0.96,4884
0.25117187500000004,0.293359375,4.751171875,0.86,4885
0.25117187500000004,0.680078125,2.186328125,0.94,4886
0.25117187500000004,0.680078125,4.751171875,0.97,4887
0.35664062500000004,0.743359375,4.636328125,0.96,4888
0.701171875,0.743359375,4.636328125,0.95,4889
0.35664062500000004,0.23007812500000002,4.636328125,0.84,4890
0.35664062500000004,0.743359375,2.301171875,0.96,4891
0.35664062500000004,0.23007812500000002,2.301171875,0.77,4892
0.701171875,0.743359375,2.301171875,0.98,4893
0.701171875,0.23007812500000002,4.636328125,0.73,4894
0.701171875,0.23007812500000002,2.301171875,0.83,4895
0.469140625,0.180859375,2.7988281250000004,0.85,4896
0.5886718750000001,0.180859375,2.7988281250000004,0.77,4897
0.469140625,0.117578125,2.7988281250000004,0.67,4898
0.469140625,0.180859375,0.46367187500000007,0.77,4899
0.469140625,0.117578125,0.46367187500000007,0.7,4900
0.5886718750000001,0.180859375,0.46367187500000007,0.82,4901
0.5886718750000001,0.117578125,2.7988281250000004,0.78,4902
0.5886718750000001,0.117578125,0.46367187500000007,0.65,4903
0.919140625,0.630859375,0.34882812500000004,0.94,4904
0.138671875,0.630859375,0.34882812500000004,0.95,4905
0.919140625,0.567578125,0.34882812500000004,0.94,4906
0.919140625,0.630859375,2.9136718750000004,0.95,4907
0.919140625,0.567578125,2.9136718750000004,0.93,4908
0.138671875,0.630859375,2.9136718750000004,0.96,4909
0.138671875,0.567578125,0.34882812500000004,0.93,4910
0.138671875,0.567578125,2.9136718750000004,0.91,4911
0.694140625,0.405859375,4.0238281250000005,0.91,4912
0.813671875,0.405859375,4.0238281250000005,0.94,4913
0.694140625,0.792578125,4.0238281250000005,0.97,4914
0.694140625,0.405859375,4.138671875,0.92,4915
0.694140625,0.792578125,4.138671875,0.96,4916
0.813671875,0.405859375,4.138671875,0.86,4917
0.813671875,0.792578125,4.0238281250000005,0.97,4918
0.813671875,0.792578125,4.138671875,0.97,4919
0.244140625,0.855859375,1.5738281250000001,0.95,4920
0.363671875,0.855859375,1.5738281250000001,0.95,4921
0.244140625,0.342578125,1.5738281250000001,0.92,4922
0.244140625,0.855859375,1.6886718750000003,0.95,4923
0.244140625,0.342578125,1.6886718750000003,0.86,4924
0.363671875,0.855859375,1.6886718750000003,0.99,4925
0.363671875,0.342578125,1.5738281250000001,0.89,4926
0.363671875,0.342578125,1.6886718750000003,0.87,4927
0.300390625,0.237109375,4.330078125,0.81,4928
0.19492187500000002,0.237109375,4.330078125,0.77,4929
0.300390625,0.961328125,4.330078125,0.97,4930
0.300390625,0.237109375,1.9949218750000002,0.77,4931
0.300390625,0.961328125,1.9949218750000002,0.97,4932
0.19492187500000002,0.237109375,1.9949218750000002,0.86,4933
0.19492187500000002,0.961328125,4.330078125,0.97,4934
0.19492187500000002,0.961328125,1.9949218750000002,0.96,4935
0.750390625,0.687109375,1.8800781250000003,0.95,4936
0.644921875,0.687109375,1.8800781250000003,0.96,4937
0.750390625,0.511328125,1.8800781250000003,0.92,4938
0.750390625,0.687109375,4.444921875,0.94,4939
0.750390625,0.511328125,4.444921875,0.93,4940
0.644921875,0.687109375,4.444921875,0.98,4941
0.644921875,0.511328125,1.8800781250000003,0.96,4942
0.644921875,0.511328125,4.444921875,0.93,4943
0.975390625,0.46210937500000004,3.1050781250000004,0.92,4944
0.419921875,0.46210937500000004,3.1050781250000004,0.93,4945
0.975390625,0.28632812500000004,3.1050781250000004,0.88,4946
0.975390625,0.46210937500000004,3.2199218750000003,0.97,4947
0.975390625,0.28632812500000004,3.2199218750000003,0.86,4948
0.419921875,0.46210937500000004,3.2199218750000003,0.93,4949
0.419921875,0.28632812500000004,3.1050781250000004,0.89,4950
0.419921875,0.28632812500000004,3.2199218750000003,0.84,4951
0.525390625,0.912109375,0.6550781250000001,0.98,4952
0.869921875,0.912109375,0.6550781250000001,0.97,4953
0.525390625,0.736328125,0.6550781250000001,0.95,4954
0.525390625,0.912109375,0.769921875,0.98,4955
0.525390625,0.736328125,0.769921875,0.96,4956
0.869921875,0.912109375,0.769921875,0.97,4957
0.869921875,0.736328125,0.6550781250000001,0.96,4958
0.869921875,0.736328125,0.769921875,0.98,4959
0.41289062500000007,0.349609375,2.492578125,0.85,4960
0.982421875,0.349609375,2.492578125,0.9,4961
0.41289062500000007,0.623828125,2.492578125,0.96,4962
0.41289062500000007,0.349609375,1.3824218750000001,0.85,4963
0.41289062500000007,0.623828125,1.3824218750000001,0.96,4964
0.982421875,0.349609375,1.3824218750000001,0.87,4965
0.982421875,0.623828125,2.492578125,0.95,4966
0.982421875,0.623828125,1.3824218750000001,0.91,4967
