M,Run,Recycle_Rate,logit,activation
9.263157894736842,138,0.67,True,simultaneous
9.263157894736842,139,0.63,True,simultaneous
9.263157894736842,140,0.62,True,simultaneous
9.263157894736842,141,0.65,True,simultaneous
9.263157894736842,142,0.66,True,simultaneous
9.263157894736842,143,0.64,True,simultaneous
9.263157894736842,144,0.66,True,simultaneous
9.263157894736842,145,0.63,True,simultaneous
9.263157894736842,146,0.62,True,simultaneous
9.263157894736842,147,0.63,True,simultaneous
9.263157894736842,148,0.61,True,simultaneous
9.263157894736842,149,0.61,True,simultaneous
9.263157894736842,150,0.65,True,simultaneous
9.263157894736842,151,0.63,True,simultaneous
9.263157894736842,152,0.66,True,simultaneous
9.263157894736842,153,0.64,True,simultaneous
9.263157894736842,154,0.63,True,simultaneous
9.263157894736842,155,0.61,True,simultaneous
9.263157894736842,156,0.62,True,simultaneous
9.263157894736842,157,0.62,True,simultaneous
9.263157894736842,158,0.65,True,simultaneous
9.263157894736842,159,0.6,True,simultaneous
9.263157894736842,160,0.64,True,simultaneous
9.263157894736842,161,0.63,True,simultaneous
9.263157894736842,162,0.64,True,simultaneous
9.263157894736842,163,0.68,True,simultaneous
9.263157894736842,164,0.63,True,simultaneous
9.263157894736842,165,0.66,True,simultaneous
9.263157894736842,166,0.62,True,simultaneous
9.263157894736842,167,0.67,True,simultaneous
9.263157894736842,168,0.66,True,simultaneous
9.263157894736842,169,0.64,True,simultaneous
9.263157894736842,170,0.65,True,simultaneous
9.263157894736842,171,0.65,True,simultaneous
9.263157894736842,172,0.62,True,simultaneous
9.263157894736842,173,0.65,True,simultaneous
9.263157894736842,174,0.58,True,simultaneous
9.263157894736842,175,0.64,True,simultaneous
9.263157894736842,176,0.6,True,simultaneous
9.263157894736842,177,0.62,True,simultaneous
9.263157894736842,178,0.63,True,simultaneous
9.263157894736842,179,0.67,True,simultaneous
9.263157894736842,180,0.62,True,simultaneous
9.263157894736842,181,0.69,True,simultaneous
9.263157894736842,182,0.66,True,simultaneous
9.263157894736842,183,0.61,True,simultaneous
9.263157894736842,184,0.67,True,simultaneous
9.263157894736842,185,0.64,True,simultaneous
9.263157894736842,186,0.64,True,simultaneous
9.263157894736842,187,0.63,True,simultaneous
9.263157894736842,188,0.64,True,simultaneous
9.263157894736842,189,0.68,True,simultaneous
9.263157894736842,190,0.64,True,simultaneous
9.263157894736842,191,0.65,True,simultaneous
9.263157894736842,192,0.65,True,simultaneous
9.263157894736842,193,0.65,True,simultaneous
9.263157894736842,194,0.62,True,simultaneous
9.263157894736842,195,0.62,True,simultaneous
9.263157894736842,196,0.65,True,simultaneous
9.263157894736842,197,0.63,True,simultaneous
9.263157894736842,198,0.63,True,simultaneous
9.263157894736842,199,0.64,True,simultaneous
9.263157894736842,200,0.66,True,simultaneous
9.263157894736842,201,0.65,True,simultaneous
9.263157894736842,202,0.65,True,simultaneous
9.263157894736842,203,0.66,True,simultaneous
9.263157894736842,204,0.65,True,simultaneous
9.263157894736842,205,0.63,True,simultaneous
9.263157894736842,206,0.63,True,simultaneous
9.263157894736842,207,0.63,True,simultaneous
9.263157894736842,208,0.65,True,simultaneous
9.263157894736842,209,0.62,True,simultaneous
9.263157894736842,210,0.65,True,simultaneous
9.263157894736842,211,0.64,True,simultaneous
9.263157894736842,212,0.62,True,simultaneous
9.263157894736842,213,0.62,True,simultaneous
9.263157894736842,214,0.67,True,simultaneous
9.263157894736842,215,0.64,True,simultaneous
9.263157894736842,216,0.64,True,simultaneous
9.263157894736842,217,0.62,True,simultaneous
9.263157894736842,218,0.67,True,simultaneous
9.263157894736842,219,0.62,True,simultaneous
9.263157894736842,220,0.63,True,simultaneous
9.263157894736842,221,0.62,True,simultaneous
9.263157894736842,222,0.67,True,simultaneous
9.263157894736842,223,0.68,True,simultaneous
9.263157894736842,224,0.63,True,simultaneous
9.263157894736842,225,0.63,True,simultaneous
9.263157894736842,226,0.66,True,simultaneous
9.263157894736842,227,0.64,True,simultaneous
9.263157894736842,228,0.68,True,simultaneous
9.263157894736842,229,0.63,True,simultaneous
9.263157894736842,230,0.64,True,simultaneous
9.263157894736842,231,0.64,True,simultaneous
9.263157894736842,232,0.65,True,simultaneous
9.263157894736842,233,0.67,True,simultaneous
9.263157894736842,234,0.66,True,simultaneous
9.263157894736842,235,0.62,True,simultaneous
9.263157894736842,236,0.66,True,simultaneous
9.263157894736842,237,0.67,True,simultaneous
9.263157894736842,238,0.64,True,simultaneous
9.263157894736842,239,0.67,True,simultaneous
9.263157894736842,240,0.64,True,simultaneous
9.263157894736842,241,0.63,True,simultaneous
9.263157894736842,242,0.65,True,simultaneous
9.263157894736842,243,0.69,True,simultaneous
9.263157894736842,244,0.66,True,simultaneous
9.263157894736842,245,0.65,True,simultaneous
9.263157894736842,246,0.67,True,simultaneous
9.263157894736842,247,0.65,True,simultaneous
9.263157894736842,248,0.61,True,simultaneous
9.263157894736842,249,0.61,True,simultaneous
10.157894736842106,0,0.64,True,simultaneous
10.157894736842106,1,0.62,True,simultaneous
10.157894736842106,2,0.67,True,simultaneous
10.157894736842106,3,0.68,True,simultaneous
10.157894736842106,4,0.63,True,simultaneous
10.157894736842106,5,0.64,True,simultaneous
10.157894736842106,6,0.65,True,simultaneous
10.157894736842106,7,0.66,True,simultaneous
10.157894736842106,8,0.63,True,simultaneous
10.157894736842106,9,0.64,True,simultaneous
10.157894736842106,10,0.66,True,simultaneous
10.157894736842106,11,0.63,True,simultaneous
10.157894736842106,12,0.64,True,simultaneous
10.157894736842106,13,0.65,True,simultaneous
10.157894736842106,14,0.63,True,simultaneous
10.157894736842106,15,0.62,True,simultaneous
10.157894736842106,16,0.68,True,simultaneous
10.157894736842106,17,0.63,True,simultaneous
10.157894736842106,18,0.62,True,simultaneous
10.157894736842106,19,0.64,True,simultaneous
10.157894736842106,20,0.64,True,simultaneous
10.157894736842106,21,0.62,True,simultaneous
10.157894736842106,22,0.66,True,simultaneous
10.157894736842106,23,0.67,True,simultaneous
10.157894736842106,24,0.63,True,simultaneous
10.157894736842106,25,0.65,True,simultaneous
10.157894736842106,26,0.64,True,simultaneous
10.157894736842106,27,0.63,True,simultaneous
10.157894736842106,28,0.66,True,simultaneous
10.157894736842106,29,0.65,True,simultaneous
10.157894736842106,30,0.66,True,simultaneous
10.157894736842106,31,0.66,True,simultaneous
10.157894736842106,32,0.65,True,simultaneous
10.157894736842106,33,0.65,True,simultaneous
10.157894736842106,34,0.64,True,simultaneous
10.157894736842106,35,0.66,True,simultaneous
10.157894736842106,36,0.64,True,simultaneous
10.157894736842106,37,0.65,True,simultaneous
10.157894736842106,38,0.61,True,simultaneous
10.157894736842106,39,0.65,True,simultaneous
10.157894736842106,40,0.64,True,simultaneous
10.157894736842106,41,0.64,True,simultaneous
10.157894736842106,42,0.66,True,simultaneous
10.157894736842106,43,0.64,True,simultaneous
10.157894736842106,44,0.58,True,simultaneous
10.157894736842106,45,0.63,True,simultaneous
10.157894736842106,46,0.6,True,simultaneous
10.157894736842106,47,0.66,True,simultaneous
10.157894736842106,48,0.63,True,simultaneous
10.157894736842106,49,0.6,True,simultaneous
10.157894736842106,50,0.69,True,simultaneous
10.157894736842106,51,0.67,True,simultaneous
10.157894736842106,52,0.64,True,simultaneous
10.157894736842106,53,0.68,True,simultaneous
10.157894736842106,54,0.63,True,simultaneous
10.157894736842106,55,0.65,True,simultaneous
10.157894736842106,56,0.65,True,simultaneous
10.157894736842106,57,0.65,True,simultaneous
10.157894736842106,58,0.66,True,simultaneous
10.157894736842106,59,0.63,True,simultaneous
10.157894736842106,60,0.66,True,simultaneous
10.157894736842106,61,0.63,True,simultaneous
10.157894736842106,62,0.66,True,simultaneous
10.157894736842106,63,0.68,True,simultaneous
10.157894736842106,64,0.66,True,simultaneous
10.157894736842106,65,0.68,True,simultaneous
10.157894736842106,66,0.67,True,simultaneous
10.157894736842106,67,0.61,True,simultaneous
10.157894736842106,68,0.64,True,simultaneous
10.157894736842106,69,0.65,True,simultaneous
10.157894736842106,70,0.65,True,simultaneous
10.157894736842106,71,0.67,True,simultaneous
10.157894736842106,72,0.64,True,simultaneous
10.157894736842106,73,0.67,True,simultaneous
10.157894736842106,74,0.62,True,simultaneous
10.157894736842106,75,0.66,True,simultaneous
10.157894736842106,76,0.72,True,simultaneous
10.157894736842106,77,0.62,True,simultaneous
10.157894736842106,78,0.64,True,simultaneous
10.157894736842106,79,0.7,True,simultaneous
10.157894736842106,80,0.65,True,simultaneous
10.157894736842106,81,0.64,True,simultaneous
10.157894736842106,82,0.67,True,simultaneous
10.157894736842106,83,0.62,True,simultaneous
10.157894736842106,84,0.62,True,simultaneous
10.157894736842106,85,0.63,True,simultaneous
10.157894736842106,86,0.6,True,simultaneous
10.157894736842106,87,0.68,True,simultaneous
10.157894736842106,88,0.65,True,simultaneous
10.157894736842106,89,0.65,True,simultaneous
10.157894736842106,90,0.62,True,simultaneous
10.157894736842106,91,0.61,True,simultaneous
10.157894736842106,92,0.67,True,simultaneous
10.157894736842106,93,0.63,True,simultaneous
10.157894736842106,94,0.67,True,simultaneous
10.157894736842106,95,0.66,True,simultaneous
10.157894736842106,96,0.64,True,simultaneous
10.157894736842106,97,0.65,True,simultaneous
10.157894736842106,98,0.64,True,simultaneous
10.157894736842106,99,0.65,True,simultaneous
10.157894736842106,100,0.62,True,simultaneous
10.157894736842106,101,0.63,True,simultaneous
10.157894736842106,102,0.62,True,simultaneous
10.157894736842106,103,0.61,True,simultaneous
10.157894736842106,104,0.59,True,simultaneous
10.157894736842106,105,0.62,True,simultaneous
10.157894736842106,106,0.63,True,simultaneous
10.157894736842106,107,0.66,True,simultaneous
10.157894736842106,108,0.64,True,simultaneous
10.157894736842106,109,0.68,True,simultaneous
10.157894736842106,110,0.63,True,simultaneous
10.157894736842106,111,0.62,True,simultaneous
10.157894736842106,112,0.58,True,simultaneous
10.157894736842106,113,0.66,True,simultaneous
10.157894736842106,114,0.65,True,simultaneous
10.157894736842106,115,0.61,True,simultaneous
10.157894736842106,116,0.64,True,simultaneous
10.157894736842106,117,0.67,True,simultaneous
10.157894736842106,118,0.66,True,simultaneous
10.157894736842106,119,0.66,True,simultaneous
10.157894736842106,120,0.62,True,simultaneous
10.157894736842106,121,0.6,True,simultaneous
10.157894736842106,122,0.62,True,simultaneous
10.157894736842106,123,0.66,True,simultaneous
10.157894736842106,124,0.65,True,simultaneous
10.157894736842106,125,0.62,True,simultaneous
10.157894736842106,126,0.63,True,simultaneous
10.157894736842106,127,0.65,True,simultaneous
10.157894736842106,128,0.62,True,simultaneous
10.157894736842106,129,0.68,True,simultaneous
10.157894736842106,130,0.63,True,simultaneous
10.157894736842106,131,0.63,True,simultaneous
10.157894736842106,132,0.61,True,simultaneous
10.157894736842106,133,0.62,True,simultaneous
10.157894736842106,134,0.66,True,simultaneous
10.157894736842106,135,0.61,True,simultaneous
10.157894736842106,136,0.66,True,simultaneous
10.157894736842106,137,0.63,True,simultaneous
10.157894736842106,138,0.67,True,simultaneous
10.157894736842106,139,0.64,True,simultaneous
10.157894736842106,140,0.62,True,simultaneous
10.157894736842106,141,0.68,True,simultaneous
10.157894736842106,142,0.65,True,simultaneous
10.157894736842106,143,0.65,True,simultaneous
10.157894736842106,144,0.61,True,simultaneous
10.157894736842106,145,0.62,True,simultaneous
10.157894736842106,146,0.64,True,simultaneous
10.157894736842106,147,0.64,True,simultaneous
10.157894736842106,148,0.64,True,simultaneous
10.157894736842106,149,0.62,True,simultaneous
10.157894736842106,150,0.63,True,simultaneous
10.157894736842106,151,0.67,True,simultaneous
10.157894736842106,152,0.63,True,simultaneous
10.157894736842106,153,0.63,True,simultaneous
10.157894736842106,154,0.68,True,simultaneous
10.157894736842106,155,0.62,True,simultaneous
10.157894736842106,156,0.65,True,simultaneous
10.157894736842106,157,0.64,True,simultaneous
10.157894736842106,158,0.64,True,simultaneous
10.157894736842106,159,0.64,True,simultaneous
10.157894736842106,160,0.66,True,simultaneous
10.157894736842106,161,0.68,True,simultaneous
10.157894736842106,162,0.62,True,simultaneous
10.157894736842106,163,0.63,True,simultaneous
10.157894736842106,164,0.64,True,simultaneous
10.157894736842106,165,0.64,True,simultaneous
10.157894736842106,166,0.61,True,simultaneous
10.157894736842106,167,0.65,True,simultaneous
10.157894736842106,168,0.66,True,simultaneous
10.157894736842106,169,0.62,True,simultaneous
10.157894736842106,170,0.64,True,simultaneous
10.157894736842106,171,0.63,True,simultaneous
10.157894736842106,172,0.64,True,simultaneous
10.157894736842106,173,0.68,True,simultaneous
10.157894736842106,174,0.62,True,simultaneous
10.157894736842106,175,0.62,True,simultaneous
10.157894736842106,176,0.64,True,simultaneous
10.157894736842106,177,0.66,True,simultaneous
10.157894736842106,178,0.66,True,simultaneous
10.157894736842106,179,0.67,True,simultaneous
10.157894736842106,180,0.69,True,simultaneous
10.157894736842106,181,0.63,True,simultaneous
10.157894736842106,182,0.65,True,simultaneous
10.157894736842106,183,0.69,True,simultaneous
10.157894736842106,184,0.65,True,simultaneous
10.157894736842106,185,0.64,True,simultaneous
10.157894736842106,186,0.63,True,simultaneous
10.157894736842106,187,0.63,True,simultaneous
10.157894736842106,188,0.65,True,simultaneous
10.157894736842106,189,0.66,True,simultaneous
10.157894736842106,190,0.68,True,simultaneous
10.157894736842106,191,0.64,True,simultaneous
10.157894736842106,192,0.66,True,simultaneous
10.157894736842106,193,0.66,True,simultaneous
10.157894736842106,194,0.64,True,simultaneous
10.157894736842106,195,0.64,True,simultaneous
10.157894736842106,196,0.63,True,simultaneous
10.157894736842106,197,0.67,True,simultaneous
10.157894736842106,198,0.66,True,simultaneous
10.157894736842106,199,0.66,True,simultaneous
10.157894736842106,200,0.66,True,simultaneous
10.157894736842106,201,0.63,True,simultaneous
10.157894736842106,202,0.63,True,simultaneous
10.157894736842106,203,0.61,True,simultaneous
10.157894736842106,204,0.66,True,simultaneous
10.157894736842106,205,0.6,True,simultaneous
10.157894736842106,206,0.6,True,simultaneous
10.157894736842106,207,0.62,True,simultaneous
10.157894736842106,208,0.64,True,simultaneous
10.157894736842106,209,0.6,True,simultaneous
10.157894736842106,210,0.65,True,simultaneous
10.157894736842106,211,0.64,True,simultaneous
10.157894736842106,212,0.63,True,simultaneous
10.157894736842106,213,0.64,True,simultaneous
10.157894736842106,214,0.64,True,simultaneous
10.157894736842106,215,0.67,True,simultaneous
10.157894736842106,216,0.66,True,simultaneous
10.157894736842106,217,0.64,True,simultaneous
10.157894736842106,218,0.67,True,simultaneous
10.157894736842106,219,0.66,True,simultaneous
10.157894736842106,220,0.61,True,simultaneous
10.157894736842106,221,0.66,True,simultaneous
10.157894736842106,222,0.64,True,simultaneous
10.157894736842106,223,0.65,True,simultaneous
10.157894736842106,224,0.63,True,simultaneous
10.157894736842106,225,0.65,True,simultaneous
10.157894736842106,226,0.64,True,simultaneous
10.157894736842106,227,0.65,True,simultaneous
10.157894736842106,228,0.62,True,simultaneous
10.157894736842106,229,0.65,True,simultaneous
10.157894736842106,230,0.63,True,simultaneous
10.157894736842106,231,0.69,True,simultaneous
10.157894736842106,232,0.65,True,simultaneous
10.157894736842106,233,0.62,True,simultaneous
10.157894736842106,234,0.66,True,simultaneous
10.157894736842106,235,0.66,True,simultaneous
10.157894736842106,236,0.63,True,simultaneous
10.157894736842106,237,0.63,True,simultaneous
10.157894736842106,238,0.61,True,simultaneous
10.157894736842106,239,0.64,True,simultaneous
10.157894736842106,240,0.67,True,simultaneous
10.157894736842106,241,0.65,True,simultaneous
10.157894736842106,242,0.67,True,simultaneous
10.157894736842106,243,0.68,True,simultaneous
10.157894736842106,244,0.65,True,simultaneous
10.157894736842106,245,0.64,True,simultaneous
10.157894736842106,246,0.69,True,simultaneous
10.157894736842106,247,0.66,True,simultaneous
10.157894736842106,248,0.65,True,simultaneous
10.157894736842106,249,0.69,True,simultaneous
11.052631578947368,0,0.69,True,simultaneous
11.052631578947368,1,0.65,True,simultaneous
11.052631578947368,2,0.66,True,simultaneous
11.052631578947368,3,0.67,True,simultaneous
11.052631578947368,4,0.68,True,simultaneous
11.052631578947368,5,0.63,True,simultaneous
11.052631578947368,6,0.67,True,simultaneous
11.052631578947368,7,0.63,True,simultaneous
