c,Recycle_Rate
0.7157894736842105,0.79
0.7157894736842105,0.83
0.7157894736842105,0.79
0.7157894736842105,0.77
0.7157894736842105,0.78
0.7157894736842105,0.78
0.7157894736842105,0.84
0.7157894736842105,0.81
0.7157894736842105,0.72
0.7157894736842105,0.82
0.7157894736842105,0.81
0.7157894736842105,0.69
0.7157894736842105,0.78
0.7157894736842105,0.81
0.7157894736842105,0.81
0.7157894736842105,0.75
0.7157894736842105,0.77
0.7157894736842105,0.74
0.7157894736842105,0.79
0.7157894736842105,0.81
0.7157894736842105,0.77
0.7157894736842105,0.78
0.7157894736842105,0.79
0.7157894736842105,0.76
0.7157894736842105,0.83
0.7157894736842105,0.68
0.7157894736842105,0.84
0.7157894736842105,0.81
0.7157894736842105,0.81
0.7157894736842105,0.83
0.7157894736842105,0.84
0.7157894736842105,0.85
0.7157894736842105,0.79
0.7157894736842105,0.83
0.7157894736842105,0.78
0.7157894736842105,0.81
0.7157894736842105,0.8
0.7157894736842105,0.82
0.7157894736842105,0.76
0.7157894736842105,0.61
0.7157894736842105,0.84
0.7157894736842105,0.82
0.7157894736842105,0.8
0.7157894736842105,0.86
0.7157894736842105,0.88
0.7157894736842105,0.79
0.7157894736842105,0.76
0.7157894736842105,0.84
0.7157894736842105,0.74
0.7157894736842105,0.72
0.7157894736842105,0.86
0.7157894736842105,0.83
0.7157894736842105,0.82
0.7157894736842105,0.84
0.7157894736842105,0.83
0.7157894736842105,0.83
0.7157894736842105,0.76
0.7157894736842105,0.82
0.7157894736842105,0.8
0.7157894736842105,0.81
0.7157894736842105,0.76
0.7157894736842105,0.86
0.7157894736842105,0.79
0.7157894736842105,0.74
0.7157894736842105,0.81
0.7157894736842105,0.81
0.7157894736842105,0.75
0.7157894736842105,0.86
0.7157894736842105,0.85
0.7157894736842105,0.82
0.7157894736842105,0.83
0.7157894736842105,0.74
0.7157894736842105,0.8
0.7157894736842105,0.83
0.7157894736842105,0.72
0.7157894736842105,0.81
0.7157894736842105,0.77
0.7157894736842105,0.83
0.7157894736842105,0.78
0.7157894736842105,0.81
0.7157894736842105,0.86
0.7157894736842105,0.77
0.7157894736842105,0.78
0.7157894736842105,0.78
0.7157894736842105,0.76
0.7157894736842105,0.82
0.7157894736842105,0.84
0.7157894736842105,0.77
0.7157894736842105,0.77
0.7157894736842105,0.81
0.7157894736842105,0.73
0.7157894736842105,0.82
0.7157894736842105,0.79
0.7157894736842105,0.83
0.7157894736842105,0.86
0.7157894736842105,0.78
0.7157894736842105,0.77
0.7157894736842105,0.86
0.7157894736842105,0.82
0.7157894736842105,0.79
0.7157894736842105,0.79
0.7157894736842105,0.79
0.7157894736842105,0.82
0.7157894736842105,0.87
0.7157894736842105,0.84
0.7157894736842105,0.82
0.7157894736842105,0.79
0.7157894736842105,0.79
0.7157894736842105,0.81
0.7157894736842105,0.81
0.7157894736842105,0.82
0.7157894736842105,0.85
0.7157894736842105,0.79
0.7157894736842105,0.7
0.7157894736842105,0.77
0.7157894736842105,0.8
0.7157894736842105,0.79
0.7157894736842105,0.86
0.7157894736842105,0.75
0.7157894736842105,0.83
0.7157894736842105,0.81
0.7157894736842105,0.84
0.7157894736842105,0.81
0.7157894736842105,0.8
0.7157894736842105,0.78
0.7157894736842105,0.81
0.7157894736842105,0.83
0.7157894736842105,0.81
0.7157894736842105,0.79
0.7157894736842105,0.85
0.7157894736842105,0.85
0.7157894736842105,0.85
0.7157894736842105,0.86
0.7157894736842105,0.86
0.7157894736842105,0.78
0.7157894736842105,0.81
0.7157894736842105,0.79
0.7157894736842105,0.8
0.7157894736842105,0.81
0.7157894736842105,0.83
0.7157894736842105,0.72
0.7157894736842105,0.78
0.7157894736842105,0.75
0.7157894736842105,0.87
0.7157894736842105,0.82
0.7157894736842105,0.81
0.7157894736842105,0.8
0.7157894736842105,0.84
0.7157894736842105,0.86
0.7157894736842105,0.82
0.7157894736842105,0.84
0.7157894736842105,0.77
0.7157894736842105,0.82
0.7157894736842105,0.75
0.7157894736842105,0.79
0.7157894736842105,0.82
0.7157894736842105,0.81
0.7157894736842105,0.7
0.7157894736842105,0.77
0.7157894736842105,0.84
0.7157894736842105,0.79
0.7157894736842105,0.87
0.7157894736842105,0.84
0.7157894736842105,0.85
0.7157894736842105,0.79
0.7157894736842105,0.76
0.7157894736842105,0.82
0.7157894736842105,0.82
0.7157894736842105,0.78
0.7157894736842105,0.68
0.7157894736842105,0.83
0.7157894736842105,0.75
0.7157894736842105,0.79
0.7157894736842105,0.82
0.7157894736842105,0.8
0.7157894736842105,0.77
0.7157894736842105,0.85
0.7631578947368421,0.7
0.7631578947368421,0.76
0.7631578947368421,0.72
0.7631578947368421,0.68
0.7631578947368421,0.84
0.7631578947368421,0.79
0.7631578947368421,0.8
0.7631578947368421,0.79
0.7631578947368421,0.83
0.7631578947368421,0.71
0.7631578947368421,0.71
0.7631578947368421,0.79
0.7631578947368421,0.76
0.7631578947368421,0.84
0.7631578947368421,0.73
0.7631578947368421,0.68
0.7631578947368421,0.82
0.7631578947368421,0.84
0.7631578947368421,0.74
0.7631578947368421,0.76
0.7631578947368421,0.69
0.7631578947368421,0.83
0.7631578947368421,0.74
0.7631578947368421,0.78
0.7631578947368421,0.82
0.7631578947368421,0.8
0.7631578947368421,0.79
0.7631578947368421,0.79
0.7631578947368421,0.83
0.7631578947368421,0.78
0.7631578947368421,0.76
0.7631578947368421,0.69
0.7631578947368421,0.71
0.7631578947368421,0.78
0.7631578947368421,0.8
0.7631578947368421,0.79
0.7631578947368421,0.76
0.7631578947368421,0.81
0.7631578947368421,0.74
0.7631578947368421,0.8
0.7631578947368421,0.7
0.7631578947368421,0.74
0.7631578947368421,0.71
0.7631578947368421,0.82
0.7631578947368421,0.7
0.7631578947368421,0.67
0.7631578947368421,0.79
0.7631578947368421,0.84
0.7631578947368421,0.76
0.7631578947368421,0.82
0.7631578947368421,0.8
0.7631578947368421,0.66
0.7631578947368421,0.84
0.7631578947368421,0.84
0.7631578947368421,0.71
0.7631578947368421,0.79
0.7631578947368421,0.66
0.7631578947368421,0.82
0.7631578947368421,0.78
0.7631578947368421,0.79
0.7631578947368421,0.82
0.7631578947368421,0.7
0.7631578947368421,0.8
0.7631578947368421,0.72
0.7631578947368421,0.67
0.7631578947368421,0.73
0.7631578947368421,0.76
0.7631578947368421,0.76
0.7631578947368421,0.77
0.7631578947368421,0.72
0.7631578947368421,0.69
0.7631578947368421,0.82
0.7631578947368421,0.67
0.7631578947368421,0.77
0.7631578947368421,0.83
0.7631578947368421,0.74
0.7631578947368421,0.69
0.7631578947368421,0.76
0.7631578947368421,0.78
0.7631578947368421,0.8
0.7631578947368421,0.75
0.7631578947368421,0.6
0.7631578947368421,0.71
0.7631578947368421,0.75
0.7631578947368421,0.67
0.7631578947368421,0.8
0.7631578947368421,0.8
0.7631578947368421,0.73
0.7631578947368421,0.76
0.7631578947368421,0.69
0.7631578947368421,0.74
0.7631578947368421,0.76
0.7631578947368421,0.81
0.7631578947368421,0.71
0.7631578947368421,0.72
0.7631578947368421,0.71
0.7631578947368421,0.75
0.7631578947368421,0.8
0.7631578947368421,0.66
0.7631578947368421,0.82
0.7631578947368421,0.71
0.7631578947368421,0.82
0.7631578947368421,0.8
0.7631578947368421,0.78
0.7631578947368421,0.82
0.7631578947368421,0.76
0.7631578947368421,0.74
0.7631578947368421,0.78
0.7631578947368421,0.77
0.7631578947368421,0.77
0.7631578947368421,0.76
0.7631578947368421,0.76
0.7631578947368421,0.58
0.7631578947368421,0.75
0.7631578947368421,0.82
0.7631578947368421,0.75
0.7631578947368421,0.77
0.7631578947368421,0.86
0.7631578947368421,0.81
0.7631578947368421,0.75
0.7631578947368421,0.82
0.7631578947368421,0.73
0.7631578947368421,0.68
0.7631578947368421,0.84
0.7631578947368421,0.83
0.7631578947368421,0.76
0.7631578947368421,0.7
0.7631578947368421,0.75
0.7631578947368421,0.84
0.7631578947368421,0.7
0.7631578947368421,0.8
0.7631578947368421,0.82
0.7631578947368421,0.72
0.7631578947368421,0.7
0.7631578947368421,0.78
0.7631578947368421,0.83
0.7631578947368421,0.69
0.7631578947368421,0.79
0.7631578947368421,0.78
0.7631578947368421,0.74
0.7631578947368421,0.79
0.7631578947368421,0.73
0.7631578947368421,0.81
0.7631578947368421,0.76
0.7631578947368421,0.74
0.7631578947368421,0.74
0.7631578947368421,0.85
0.7631578947368421,0.67
0.7631578947368421,0.8
0.7631578947368421,0.76
0.7631578947368421,0.68
0.7631578947368421,0.73
0.7631578947368421,0.77
0.7631578947368421,0.81
0.7631578947368421,0.75
0.7631578947368421,0.71
0.7631578947368421,0.72
0.7631578947368421,0.75
0.7631578947368421,0.84
0.7631578947368421,0.83
0.7631578947368421,0.74
0.7631578947368421,0.76
0.7631578947368421,0.8
0.7631578947368421,0.73
0.7631578947368421,0.82
0.7631578947368421,0.74
0.7631578947368421,0.84
0.7631578947368421,0.82
0.7631578947368421,0.78
0.7631578947368421,0.67
0.7631578947368421,0.85
0.7631578947368421,0.8
0.7631578947368421,0.73
0.7631578947368421,0.75
0.7631578947368421,0.76
0.7631578947368421,0.76
0.7631578947368421,0.85
0.7631578947368421,0.78
0.7631578947368421,0.82
0.7631578947368421,0.82
0.7631578947368421,0.77
0.7631578947368421,0.84
0.7631578947368421,0.82
0.7631578947368421,0.81
0.7631578947368421,0.85
0.7631578947368421,0.76
0.7631578947368421,0.71
0.7631578947368421,0.79
0.7631578947368421,0.77
0.7631578947368421,0.75
0.7631578947368421,0.86
0.7631578947368421,0.7
0.7631578947368421,0.76
0.7631578947368421,0.68
0.7631578947368421,0.68
0.7631578947368421,0.78
0.7631578947368421,0.75
0.7631578947368421,0.79
0.7631578947368421,0.68
0.7631578947368421,0.77
0.7631578947368421,0.74
0.7631578947368421,0.74
0.7631578947368421,0.76
0.7631578947368421,0.78
0.7631578947368421,0.81
0.7631578947368421,0.82
0.7631578947368421,0.8
0.7631578947368421,0.77
0.7631578947368421,0.78
0.7631578947368421,0.76
0.7631578947368421,0.81
0.7631578947368421,0.79
0.7631578947368421,0.77
0.7631578947368421,0.65
0.7631578947368421,0.76
0.7631578947368421,0.73
0.7631578947368421,0.83
0.7631578947368421,0.8
0.7631578947368421,0.67
0.7631578947368421,0.77
0.7631578947368421,0.84
0.7631578947368421,0.84
0.7631578947368421,0.75
0.7631578947368421,0.8
0.7631578947368421,0.76
0.7631578947368421,0.78
0.7631578947368421,0.71
0.7631578947368421,0.7
0.7631578947368421,0.69
0.7631578947368421,0.74
0.7631578947368421,0.72
0.7631578947368421,0.74
0.7631578947368421,0.73
0.7631578947368421,0.74
0.7631578947368421,0.85
0.7631578947368421,0.84
0.7631578947368421,0.78
0.7631578947368421,0.61
0.7631578947368421,0.69
0.7631578947368421,0.85
0.7631578947368421,0.78
0.7631578947368421,0.77
0.7631578947368421,0.66
0.7631578947368421,0.83
0.7631578947368421,0.74
0.7631578947368421,0.75
0.7631578947368421,0.75
0.7631578947368421,0.81
0.7631578947368421,0.7
0.7631578947368421,0.77
0.8105263157894737,0.58
0.8105263157894737,0.72
0.8105263157894737,0.69
0.8105263157894737,0.6
0.8105263157894737,0.81
0.8105263157894737,0.77
0.8105263157894737,0.73
0.8105263157894737,0.74
0.8105263157894737,0.69
0.8105263157894737,0.63
0.8105263157894737,0.62
0.8105263157894737,0.77
0.8105263157894737,0.72
0.8105263157894737,0.82
0.8105263157894737,0.66
0.8105263157894737,0.67
0.8105263157894737,0.76
0.8105263157894737,0.78
0.8105263157894737,0.7
0.8105263157894737,0.7
0.8105263157894737,0.6
0.8105263157894737,0.8
0.8105263157894737,0.68
0.8105263157894737,0.66
0.8105263157894737,0.78
0.8105263157894737,0.71
0.8105263157894737,0.66
0.8105263157894737,0.7
0.8105263157894737,0.77
0.8105263157894737,0.79
0.8105263157894737,0.64
0.8105263157894737,0.62
0.8105263157894737,0.69
0.8105263157894737,0.63
0.8105263157894737,0.75
0.8105263157894737,0.7
0.8105263157894737,0.64
0.8105263157894737,0.8
0.8105263157894737,0.72
0.8105263157894737,0.75
0.8105263157894737,0.64
0.8105263157894737,0.73
0.8105263157894737,0.65
0.8105263157894737,0.78
0.8105263157894737,0.66
0.8105263157894737,0.66
0.8105263157894737,0.66
0.8105263157894737,0.73
0.8105263157894737,0.67
0.8105263157894737,0.78
0.8105263157894737,0.75
0.8105263157894737,0.54
0.8105263157894737,0.79
0.8105263157894737,0.81
0.8105263157894737,0.67
0.8105263157894737,0.79
0.8105263157894737,0.58
0.8105263157894737,0.76
0.8105263157894737,0.71
0.8105263157894737,0.72
0.8105263157894737,0.78
0.8105263157894737,0.66
0.8105263157894737,0.75
0.8105263157894737,0.71
0.8105263157894737,0.53
0.8105263157894737,0.7
0.8105263157894737,0.65
0.8105263157894737,0.7
0.8105263157894737,0.76
0.8105263157894737,0.61
0.8105263157894737,0.55
0.8105263157894737,0.82
0.8105263157894737,0.59
0.8105263157894737,0.7
0.8105263157894737,0.69
0.8105263157894737,0.72
0.8105263157894737,0.58
0.8105263157894737,0.62
0.8105263157894737,0.69
0.8105263157894737,0.75
0.8105263157894737,0.71
0.8105263157894737,0.56
0.8105263157894737,0.6
0.8105263157894737,0.76
0.8105263157894737,0.56
0.8105263157894737,0.72
0.8105263157894737,0.73
0.8105263157894737,0.69
0.8105263157894737,0.67
0.8105263157894737,0.65
0.8105263157894737,0.7
0.8105263157894737,0.76
0.8105263157894737,0.76
0.8105263157894737,0.69
0.8105263157894737,0.63
0.8105263157894737,0.56
0.8105263157894737,0.66
0.8105263157894737,0.68
0.8105263157894737,0.65
0.8105263157894737,0.76
0.8105263157894737,0.62
0.8105263157894737,0.73
0.8105263157894737,0.67
0.8105263157894737,0.63
0.8105263157894737,0.66
0.8105263157894737,0.68
0.8105263157894737,0.73
0.8105263157894737,0.74
0.8105263157894737,0.77
0.8105263157894737,0.76
0.8105263157894737,0.73
0.8105263157894737,0.66
0.8105263157894737,0.51
0.8105263157894737,0.74
0.8105263157894737,0.67
0.8105263157894737,0.7
0.8105263157894737,0.72
0.8105263157894737,0.83
0.8105263157894737,0.77
0.8105263157894737,0.67
0.8105263157894737,0.8
0.8105263157894737,0.73
0.8105263157894737,0.64
0.8105263157894737,0.7
0.8105263157894737,0.79
0.8105263157894737,0.69
0.8105263157894737,0.63
0.8105263157894737,0.74
0.8105263157894737,0.76
0.8105263157894737,0.56
0.8105263157894737,0.75
0.8105263157894737,0.77
0.8105263157894737,0.68
0.8105263157894737,0.66
0.8105263157894737,0.68
0.8105263157894737,0.74
0.8105263157894737,0.61
0.8105263157894737,0.76
0.8105263157894737,0.75
0.8105263157894737,0.74
0.8105263157894737,0.65
0.8105263157894737,0.66
0.8105263157894737,0.81
0.8105263157894737,0.67
0.8105263157894737,0.55
0.8105263157894737,0.63
0.8105263157894737,0.81
0.8105263157894737,0.49
0.8105263157894737,0.75
0.8105263157894737,0.66
0.8105263157894737,0.64
0.8105263157894737,0.73
0.8105263157894737,0.77
0.8105263157894737,0.64
0.8105263157894737,0.73
0.8105263157894737,0.7
0.8105263157894737,0.61
0.8105263157894737,0.63
0.8105263157894737,0.73
0.8105263157894737,0.65
0.8105263157894737,0.7
0.8105263157894737,0.69
0.8105263157894737,0.72
0.8105263157894737,0.71
0.8105263157894737,0.78
0.8105263157894737,0.57
0.8105263157894737,0.8
0.8105263157894737,0.8
0.8105263157894737,0.72
0.8105263157894737,0.6
0.8105263157894737,0.82
0.8105263157894737,0.78
0.8105263157894737,0.72
0.8105263157894737,0.68
0.8105263157894737,0.63
0.8105263157894737,0.72
0.8105263157894737,0.81
0.8105263157894737,0.71
0.8105263157894737,0.74
0.8105263157894737,0.8
0.8105263157894737,0.65
0.8105263157894737,0.77
0.8105263157894737,0.77
0.8105263157894737,0.67
0.8105263157894737,0.76
0.8105263157894737,0.75
0.8105263157894737,0.68
0.8105263157894737,0.71
0.8105263157894737,0.76
0.8105263157894737,0.63
0.8105263157894737,0.76
0.8105263157894737,0.6
0.8105263157894737,0.72
0.8105263157894737,0.65
0.8105263157894737,0.68
0.8105263157894737,0.79
0.8105263157894737,0.73
0.8105263157894737,0.76
0.8105263157894737,0.59
0.8105263157894737,0.74
0.8105263157894737,0.7
0.8105263157894737,0.68
0.8105263157894737,0.74
0.8105263157894737,0.76
0.8105263157894737,0.81
0.8105263157894737,0.76
0.8105263157894737,0.75
0.8105263157894737,0.75
0.8105263157894737,0.7
0.8105263157894737,0.75
0.8105263157894737,0.62
0.8105263157894737,0.78
0.8105263157894737,0.74
0.8105263157894737,0.59
0.8105263157894737,0.72
0.8105263157894737,0.68
0.8105263157894737,0.77
0.8105263157894737,0.7
0.8105263157894737,0.52
0.8105263157894737,0.7
0.8105263157894737,0.84
0.8105263157894737,0.72
0.8105263157894737,0.72
0.8105263157894737,0.79
0.8105263157894737,0.71
0.8105263157894737,0.7
0.8105263157894737,0.71
0.8105263157894737,0.66
0.8105263157894737,0.55
0.8105263157894737,0.69
0.8105263157894737,0.72
0.8105263157894737,0.72
0.8105263157894737,0.72
0.8105263157894737,0.65
0.8105263157894737,0.82
0.8105263157894737,0.75
0.8105263157894737,0.8
0.8105263157894737,0.61
0.8105263157894737,0.6
0.8105263157894737,0.8
0.8105263157894737,0.77
0.8105263157894737,0.63
0.8105263157894737,0.64
0.8105263157894737,0.75
0.8105263157894737,0.7
0.8105263157894737,0.65
0.8105263157894737,0.71
0.8105263157894737,0.59
0.8105263157894737,0.7
0.8105263157894737,0.64
0.8578947368421053,0.51
0.8578947368421053,0.62
0.8578947368421053,0.46
0.8578947368421053,0.52
0.8578947368421053,0.7
0.8578947368421053,0.76
0.8578947368421053,0.66
0.8578947368421053,0.73
0.8578947368421053,0.65
0.8578947368421053,0.56
0.8578947368421053,0.57
0.8578947368421053,0.64
0.8578947368421053,0.54
0.8578947368421053,0.57
0.8578947368421053,0.6
0.8578947368421053,0.61
0.8578947368421053,0.61
0.8578947368421053,0.68
0.8578947368421053,0.63
0.8578947368421053,0.54
0.8578947368421053,0.6
0.8578947368421053,0.71
0.8578947368421053,0.67
0.8578947368421053,0.5
0.8578947368421053,0.73
0.8578947368421053,0.61
0.8578947368421053,0.59
0.8578947368421053,0.68
0.8578947368421053,0.76
0.8578947368421053,0.76
0.8578947368421053,0.54
0.8578947368421053,0.55
0.8578947368421053,0.64
0.8578947368421053,0.59
0.8578947368421053,0.73
0.8578947368421053,0.59
0.8578947368421053,0.55
0.8578947368421053,0.78
0.8578947368421053,0.58
0.8578947368421053,0.73
0.8578947368421053,0.48
0.8578947368421053,0.63
0.8578947368421053,0.61
0.8578947368421053,0.68
0.8578947368421053,0.61
0.8578947368421053,0.62
0.8578947368421053,0.51
0.8578947368421053,0.57
0.8578947368421053,0.56
0.8578947368421053,0.76
0.8578947368421053,0.72
0.8578947368421053,0.53
0.8578947368421053,0.73
0.8578947368421053,0.76
0.8578947368421053,0.57
0.8578947368421053,0.68
0.8578947368421053,0.54
0.8578947368421053,0.76
0.8578947368421053,0.63
0.8578947368421053,0.72
0.8578947368421053,0.72
0.8578947368421053,0.57
0.8578947368421053,0.72
0.8578947368421053,0.66
0.8578947368421053,0.44
0.8578947368421053,0.59
0.8578947368421053,0.59
0.8578947368421053,0.58
0.8578947368421053,0.74
0.8578947368421053,0.54
0.8578947368421053,0.49
0.8578947368421053,0.74
0.8578947368421053,0.45
0.8578947368421053,0.59
0.8578947368421053,0.61
0.8578947368421053,0.62
0.8578947368421053,0.54
0.8578947368421053,0.61
0.8578947368421053,0.63
0.8578947368421053,0.65
0.8578947368421053,0.73
0.8578947368421053,0.53
0.8578947368421053,0.53
0.8578947368421053,0.64
0.8578947368421053,0.47
0.8578947368421053,0.58
0.8578947368421053,0.59
0.8578947368421053,0.59
0.8578947368421053,0.51
0.8578947368421053,0.55
0.8578947368421053,0.68
0.8578947368421053,0.58
0.8578947368421053,0.75
0.8578947368421053,0.62
0.8578947368421053,0.44
0.8578947368421053,0.51
0.8578947368421053,0.59
0.8578947368421053,0.63
0.8578947368421053,0.56
0.8578947368421053,0.67
0.8578947368421053,0.49
0.8578947368421053,0.66
0.8578947368421053,0.59
0.8578947368421053,0.58
0.8578947368421053,0.58
0.8578947368421053,0.65
0.8578947368421053,0.66
0.8578947368421053,0.58
0.8578947368421053,0.71
0.8578947368421053,0.68
0.8578947368421053,0.61
0.8578947368421053,0.66
0.8578947368421053,0.42
0.8578947368421053,0.77
0.8578947368421053,0.55
0.8578947368421053,0.52
0.8578947368421053,0.64
0.8578947368421053,0.78
0.8578947368421053,0.59
0.8578947368421053,0.58
0.8578947368421053,0.74
0.8578947368421053,0.7
0.8578947368421053,0.51
0.8578947368421053,0.63
0.8578947368421053,0.77
0.8578947368421053,0.67
0.8578947368421053,0.51
0.8578947368421053,0.52
0.8578947368421053,0.67
0.8578947368421053,0.5
0.8578947368421053,0.65
0.8578947368421053,0.74
0.8578947368421053,0.67
0.8578947368421053,0.59
0.8578947368421053,0.62
0.8578947368421053,0.66
0.8578947368421053,0.48
0.8578947368421053,0.69
0.8578947368421053,0.53
0.8578947368421053,0.7
0.8578947368421053,0.57
0.8578947368421053,0.57
0.8578947368421053,0.69
0.8578947368421053,0.45
0.8578947368421053,0.46
0.8578947368421053,0.58
0.8578947368421053,0.78
0.8578947368421053,0.43
0.8578947368421053,0.74
0.8578947368421053,0.6
0.8578947368421053,0.6
0.8578947368421053,0.73
0.8578947368421053,0.66
0.8578947368421053,0.66
0.8578947368421053,0.7
0.8578947368421053,0.58
0.8578947368421053,0.53
0.8578947368421053,0.6
0.8578947368421053,0.68
0.8578947368421053,0.61
0.8578947368421053,0.61
0.8578947368421053,0.62
0.8578947368421053,0.67
0.8578947368421053,0.64
0.8578947368421053,0.64
0.8578947368421053,0.47
0.8578947368421053,0.66
0.8578947368421053,0.75
0.8578947368421053,0.63
0.8578947368421053,0.56
0.8578947368421053,0.74
0.8578947368421053,0.63
0.8578947368421053,0.55
0.8578947368421053,0.66
0.8578947368421053,0.56
0.8578947368421053,0.67
0.8578947368421053,0.7
0.8578947368421053,0.64
0.8578947368421053,0.59
0.8578947368421053,0.69
0.8578947368421053,0.54
0.8578947368421053,0.76
0.8578947368421053,0.75
0.8578947368421053,0.57
0.8578947368421053,0.65
0.8578947368421053,0.63
0.8578947368421053,0.57
0.8578947368421053,0.5
0.8578947368421053,0.68
0.8578947368421053,0.65
0.8578947368421053,0.73
0.8578947368421053,0.57
0.8578947368421053,0.71
0.8578947368421053,0.66
0.8578947368421053,0.55
0.8578947368421053,0.74
0.8578947368421053,0.67
0.8578947368421053,0.74
0.8578947368421053,0.53
0.8578947368421053,0.57
0.8578947368421053,0.62
0.8578947368421053,0.64
0.8578947368421053,0.74
0.8578947368421053,0.72
0.8578947368421053,0.76
0.8578947368421053,0.7
0.8578947368421053,0.6
0.8578947368421053,0.71
0.8578947368421053,0.63
0.8578947368421053,0.72
0.8578947368421053,0.46
0.8578947368421053,0.77
0.8578947368421053,0.71
0.8578947368421053,0.55
0.8578947368421053,0.63
0.8578947368421053,0.58
0.8578947368421053,0.71
0.8578947368421053,0.7
0.8578947368421053,0.46
0.8578947368421053,0.6
0.8578947368421053,0.7
0.8578947368421053,0.61
0.8578947368421053,0.63
0.8578947368421053,0.62
0.8578947368421053,0.6
0.8578947368421053,0.62
0.8578947368421053,0.62
0.8578947368421053,0.61
0.8578947368421053,0.51
0.8578947368421053,0.62
0.8578947368421053,0.64
0.8578947368421053,0.59
0.8578947368421053,0.62
0.8578947368421053,0.59
0.8578947368421053,0.75
0.8578947368421053,0.57
0.8578947368421053,0.72
0.8578947368421053,0.61
0.8578947368421053,0.59
0.8578947368421053,0.75
0.8578947368421053,0.73
0.8578947368421053,0.57
0.8578947368421053,0.57
0.8578947368421053,0.74
0.8578947368421053,0.5
0.8578947368421053,0.51
0.8578947368421053,0.68
0.8578947368421053,0.55
0.8578947368421053,0.67
0.8578947368421053,0.55
0.9052631578947369,0.48
0.9052631578947369,0.5
0.9052631578947369,0.24
0.9052631578947369,0.39
0.9052631578947369,0.67
0.9052631578947369,0.6
0.9052631578947369,0.58
0.9052631578947369,0.62
0.9052631578947369,0.48
0.9052631578947369,0.46
0.9052631578947369,0.45
0.9052631578947369,0.61
0.9052631578947369,0.49
0.9052631578947369,0.34
0.9052631578947369,0.55
0.9052631578947369,0.39
0.9052631578947369,0.46
0.9052631578947369,0.47
0.9052631578947369,0.56
0.9052631578947369,0.47
0.9052631578947369,0.58
0.9052631578947369,0.67
0.9052631578947369,0.5
0.9052631578947369,0.41
0.9052631578947369,0.68
0.9052631578947369,0.56
0.9052631578947369,0.56
0.9052631578947369,0.62
0.9052631578947369,0.58
0.9052631578947369,0.59
0.9052631578947369,0.46
0.9052631578947369,0.43
0.9052631578947369,0.48
0.9052631578947369,0.5
0.9052631578947369,0.59
0.9052631578947369,0.45
0.9052631578947369,0.45
0.9052631578947369,0.73
0.9052631578947369,0.52
0.9052631578947369,0.67
0.9052631578947369,0.47
0.9052631578947369,0.41
0.9052631578947369,0.48
0.9052631578947369,0.65
0.9052631578947369,0.51
0.9052631578947369,0.52
0.9052631578947369,0.35
0.9052631578947369,0.56
0.9052631578947369,0.41
0.9052631578947369,0.6
0.9052631578947369,0.65
0.9052631578947369,0.52
0.9052631578947369,0.66
0.9052631578947369,0.63
0.9052631578947369,0.39
0.9052631578947369,0.6
0.9052631578947369,0.48
0.9052631578947369,0.61
0.9052631578947369,0.58
0.9052631578947369,0.72
0.9052631578947369,0.65
0.9052631578947369,0.49
0.9052631578947369,0.59
0.9052631578947369,0.64
0.9052631578947369,0.38
0.9052631578947369,0.33
0.9052631578947369,0.47
0.9052631578947369,0.53
0.9052631578947369,0.6
0.9052631578947369,0.45
0.9052631578947369,0.44
0.9052631578947369,0.6
0.9052631578947369,0.36
0.9052631578947369,0.45
0.9052631578947369,0.42
0.9052631578947369,0.56
0.9052631578947369,0.4
0.9052631578947369,0.51
0.9052631578947369,0.57
0.9052631578947369,0.57
0.9052631578947369,0.6
0.9052631578947369,0.46
0.9052631578947369,0.44
0.9052631578947369,0.55
0.9052631578947369,0.44
0.9052631578947369,0.45
0.9052631578947369,0.54
0.9052631578947369,0.39
0.9052631578947369,0.41
0.9052631578947369,0.39
0.9052631578947369,0.65
0.9052631578947369,0.49
0.9052631578947369,0.68
0.9052631578947369,0.58
0.9052631578947369,0.38
0.9052631578947369,0.38
0.9052631578947369,0.52
0.9052631578947369,0.44
0.9052631578947369,0.5
0.9052631578947369,0.53
0.9052631578947369,0.46
0.9052631578947369,0.59
0.9052631578947369,0.43
0.9052631578947369,0.42
0.9052631578947369,0.41
0.9052631578947369,0.59
0.9052631578947369,0.55
0.9052631578947369,0.53
0.9052631578947369,0.62
0.9052631578947369,0.62
0.9052631578947369,0.46
0.9052631578947369,0.53
0.9052631578947369,0.33
0.9052631578947369,0.66
0.9052631578947369,0.51
0.9052631578947369,0.47
0.9052631578947369,0.58
0.9052631578947369,0.7
0.9052631578947369,0.47
0.9052631578947369,0.44
0.9052631578947369,0.51
0.9052631578947369,0.61
0.9052631578947369,0.46
0.9052631578947369,0.5
0.9052631578947369,0.6
0.9052631578947369,0.57
0.9052631578947369,0.44
0.9052631578947369,0.48
0.9052631578947369,0.54
0.9052631578947369,0.33
0.9052631578947369,0.58
0.9052631578947369,0.41
0.9052631578947369,0.58
0.9052631578947369,0.49
0.9052631578947369,0.6
0.9052631578947369,0.62
0.9052631578947369,0.47
0.9052631578947369,0.59
0.9052631578947369,0.51
0.9052631578947369,0.66
0.9052631578947369,0.5
0.9052631578947369,0.44
0.9052631578947369,0.64
0.9052631578947369,0.24
0.9052631578947369,0.4
0.9052631578947369,0.42
0.9052631578947369,0.65
0.9052631578947369,0.35
0.9052631578947369,0.58
