kappa,Recycle_Rate
0.18000000000000002,0.83
0.18000000000000002,0.81
0.18000000000000002,0.86
0.18000000000000002,0.84
0.18000000000000002,0.84
0.18000000000000002,0.82
0.18000000000000002,0.85
0.18000000000000002,0.85
0.18000000000000002,0.85
0.18000000000000002,0.83
0.18000000000000002,0.86
0.18000000000000002,0.84
0.18000000000000002,0.83
0.18000000000000002,0.84
0.18000000000000002,0.86
0.18000000000000002,0.84
0.18000000000000002,0.84
0.18000000000000002,0.85
0.18000000000000002,0.84
0.18000000000000002,0.85
0.18000000000000002,0.84
0.18000000000000002,0.85
0.18000000000000002,0.85
0.18000000000000002,0.86
0.18000000000000002,0.86
0.18000000000000002,0.87
0.18000000000000002,0.86
0.18000000000000002,0.87
0.18000000000000002,0.87
0.19,0.85
0.19,0.83
0.19,0.85
0.19,0.83
0.19,0.85
0.19,0.85
0.19,0.83
0.19,0.88
0.19,0.85
0.19,0.85
0.19,0.86
0.19,0.87
0.19,0.88
0.19,0.85
0.19,0.85
0.19,0.86
0.19,0.83
0.19,0.85
0.19,0.82
0.19,0.8
0.19,0.83
0.19,0.86
0.19,0.85
0.19,0.83
0.19,0.82
0.19,0.82
0.19,0.84
0.19,0.87
0.19,0.87
0.19,0.84
0.19,0.83
0.19,0.83
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.85
0.19,0.84
0.19,0.86
0.19,0.84
0.19,0.82
0.19,0.84
0.19,0.82
0.19,0.85
0.19,0.83
0.19,0.84
0.19,0.84
0.19,0.87
0.19,0.85
0.19,0.83
0.19,0.86
0.19,0.85
0.19,0.84
0.19,0.88
0.19,0.82
0.19,0.86
0.19,0.84
0.19,0.85
0.19,0.87
0.19,0.85
0.19,0.83
0.19,0.88
0.19,0.83
0.19,0.84
0.19,0.86
0.19,0.84
0.19,0.83
0.19,0.87
0.19,0.83
0.19,0.85
0.19,0.86
0.19,0.85
0.19,0.84
0.19,0.83
0.19,0.83
0.19,0.87
0.19,0.87
0.19,0.84
0.19,0.84
0.19,0.86
0.19,0.86
0.19,0.82
0.19,0.83
0.19,0.81
0.19,0.84
0.19,0.84
0.19,0.84
0.19,0.86
0.19,0.86
0.19,0.84
0.19,0.85
0.19,0.84
0.19,0.84
0.19,0.86
0.19,0.82
0.19,0.85
0.19,0.84
0.19,0.84
0.19,0.82
0.19,0.85
0.19,0.86
0.19,0.83
0.19,0.84
0.19,0.85
0.19,0.86
0.19,0.85
0.19,0.81
0.19,0.82
0.19,0.84
0.19,0.84
0.19,0.84
0.19,0.84
0.19,0.82
0.19,0.85
0.19,0.88
0.19,0.84
0.19,0.86
0.19,0.84
0.19,0.82
0.19,0.84
0.19,0.83
0.19,0.86
0.19,0.84
0.19,0.84
0.19,0.85
0.19,0.84
0.19,0.84
0.19,0.82
0.19,0.86
0.19,0.84
0.19,0.8
0.19,0.85
0.19,0.83
0.19,0.87
0.19,0.86
0.19,0.86
0.19,0.85
0.19,0.85
0.19,0.86
0.19,0.85
0.19,0.86
0.19,0.85
0.19,0.84
0.19,0.83
0.19,0.86
0.19,0.86
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.85
0.19,0.84
0.19,0.87
0.19,0.87
0.19,0.84
0.19,0.83
0.19,0.83
0.19,0.87
0.19,0.84
0.19,0.82
0.19,0.85
0.19,0.85
0.19,0.83
0.19,0.83
0.19,0.84
0.19,0.85
0.19,0.87
0.19,0.82
0.19,0.84
0.19,0.85
0.19,0.84
0.19,0.81
0.19,0.86
0.19,0.85
0.19,0.84
0.19,0.86
0.19,0.84
0.19,0.81
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.85
0.19,0.85
0.19,0.84
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.83
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.85
0.19,0.82
0.19,0.85
0.19,0.85
0.19,0.83
0.19,0.84
0.19,0.84
0.19,0.85
0.19,0.86
0.19,0.85
0.19,0.87
0.19,0.87
0.19,0.83
0.19,0.84
0.19,0.86
0.19,0.85
0.19,0.82
0.19,0.84
0.19,0.82
0.19,0.84
0.19,0.84
0.19,0.85
0.19,0.84
0.19,0.85
0.19,0.83
0.19,0.85
0.19,0.84
0.19,0.86
0.19,0.86
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.82
0.19,0.85
0.19,0.84
0.19,0.85
0.19,0.85
0.19,0.84
0.19,0.83
0.19,0.85
0.19,0.83
0.19,0.83
0.19,0.83
0.19,0.85
0.19,0.82
0.19,0.84
0.19,0.86
0.19,0.86
0.19,0.84
0.19,0.83
0.19,0.84
0.19,0.86
0.19,0.84
0.19,0.87
0.19,0.84
0.19,0.83
0.19,0.87
0.19,0.84
0.2,0.84
0.2,0.82
0.2,0.86
0.2,0.85
0.2,0.85
0.2,0.84
0.2,0.85
0.2,0.85
0.2,0.84
0.2,0.85
0.2,0.86
0.2,0.86
0.2,0.87
0.2,0.84
0.2,0.84
0.2,0.85
0.2,0.82
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.86
0.2,0.86
0.2,0.85
0.2,0.86
0.2,0.83
0.2,0.83
0.2,0.84
0.2,0.85
0.2,0.84
0.2,0.84
0.2,0.83
0.2,0.84
0.2,0.84
0.2,0.86
0.2,0.83
0.2,0.85
0.2,0.85
0.2,0.85
0.2,0.84
0.2,0.84
0.2,0.82
0.2,0.83
0.2,0.82
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.82
0.2,0.87
0.2,0.85
0.2,0.86
0.2,0.84
0.2,0.82
0.2,0.87
0.2,0.85
0.2,0.84
0.2,0.87
0.2,0.84
0.2,0.86
0.2,0.83
0.2,0.85
0.2,0.85
0.2,0.85
0.2,0.83
0.2,0.83
0.2,0.83
0.2,0.82
0.2,0.85
0.2,0.84
0.2,0.82
0.2,0.87
0.2,0.83
0.2,0.84
0.2,0.83
0.2,0.85
0.2,0.84
0.2,0.83
0.2,0.82
0.2,0.87
0.2,0.87
0.2,0.84
0.2,0.85
0.2,0.86
0.2,0.83
0.2,0.83
0.2,0.84
0.2,0.84
0.2,0.83
0.2,0.78
0.2,0.84
0.2,0.85
0.2,0.86
0.2,0.84
0.2,0.85
0.2,0.83
0.2,0.82
0.2,0.86
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.82
0.2,0.85
0.2,0.85
0.2,0.82
0.2,0.8
0.2,0.85
0.2,0.83
0.2,0.85
0.2,0.84
0.2,0.82
0.2,0.84
0.2,0.84
0.2,0.83
0.2,0.84
0.2,0.81
0.2,0.85
0.2,0.86
0.2,0.85
0.2,0.85
0.2,0.84
0.2,0.82
0.2,0.83
0.2,0.83
0.2,0.85
0.2,0.82
0.2,0.84
0.2,0.85
0.2,0.83
0.2,0.85
0.2,0.81
0.2,0.85
0.2,0.85
0.2,0.81
0.2,0.84
0.2,0.83
0.2,0.86
0.2,0.85
0.2,0.86
0.2,0.84
0.2,0.82
0.2,0.84
0.2,0.86
0.2,0.85
0.2,0.83
0.2,0.84
0.2,0.82
0.2,0.86
0.2,0.85
0.2,0.84
0.2,0.84
0.2,0.85
0.2,0.83
0.2,0.84
0.2,0.86
0.2,0.86
0.2,0.83
0.2,0.83
0.2,0.84
0.2,0.86
0.2,0.83
0.2,0.84
0.2,0.85
0.2,0.84
0.2,0.83
0.2,0.81
0.2,0.87
0.2,0.85
0.2,0.86
0.2,0.82
0.2,0.86
0.2,0.83
0.2,0.8
0.2,0.82
0.2,0.86
0.2,0.84
0.2,0.83
0.2,0.83
0.2,0.84
0.2,0.84
0.2,0.82
0.2,0.85
0.2,0.83
0.2,0.85
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.85
0.2,0.8
0.2,0.85
0.2,0.83
0.2,0.84
0.2,0.85
0.2,0.83
0.2,0.81
0.2,0.83
0.2,0.83
0.2,0.85
0.2,0.84
0.2,0.85
0.2,0.85
0.2,0.85
0.2,0.87
0.2,0.87
0.2,0.84
0.2,0.84
0.2,0.82
0.2,0.84
0.2,0.82
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.84
0.2,0.85
0.2,0.84
0.2,0.85
0.2,0.86
0.2,0.85
0.2,0.84
0.2,0.83
0.2,0.83
0.2,0.84
0.2,0.82
0.2,0.85
0.2,0.81
0.2,0.84
0.2,0.85
0.2,0.84
0.2,0.82
0.2,0.85
0.2,0.82
0.2,0.84
0.2,0.83
0.2,0.85
0.2,0.85
0.2,0.83
0.2,0.87
0.2,0.86
0.2,0.84
0.2,0.85
0.2,0.84
0.2,0.85
0.2,0.85
0.2,0.86
0.2,0.84
0.2,0.82
0.2,0.87
0.2,0.84
